YEAR,QUARTER,ID,INDUSTRY,PRPGDP1,PRPGDP2,PRPGDP3,PRPGDP4,PRPGDP5,PRPGDP6,PRPGDP7,PRPGDP8,PRPGDP9,PRPGDP10,PRPGDP11,PRPGDP12,PRPGDP13,PRPGDP14,PRPGDP15,PRPGDP16,PRPGDP17,PRPGDP18,PRPGDP19,PRPGDP20
1973,1,111,,0.0,0.0,0.0,5.0,10.0,60.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,1,112,,0.0,0.0,0.0,0.0,5.0,10.0,20.0,45.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,1,115,,0.0,0.0,0.0,0.0,0.0,5.0,35.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,1,117,,0.0,0.0,0.0,0.0,0.0,0.0,25.0,70.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,1,118,,0.0,0.0,0.0,0.0,0.0,10.0,10.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,1,120,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,1,122,,0.0,0.0,0.0,0.0,0.0,5.0,30.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,1,124,,0.0,0.0,0.0,0.0,5.0,15.0,20.0,30.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,
1973,1,125,,0.0,0.0,0.0,0.0,0.0,5.0,20.0,50.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,1,129,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,1,130,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,1,133,,0.0,0.0,0.0,0.0,5.0,20.0,50.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,1,138,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,1,142,,0.0,0.0,0.0,0.0,0.0,5.0,15.0,60.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,1,144,,0.0,0.0,0.0,0.0,0.0,5.0,35.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,1,147,,,,,,,,,,,,,,,,,,,,,
1973,1,148,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,65.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,1,158,,0.0,0.0,0.0,0.0,5.0,10.0,20.0,30.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,
1973,1,159,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,10.0,0.0,0.0,0.0,0.0,,,,,
1973,2,15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,16,,0.0,0.0,0.0,0.0,10.0,50.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,27,,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,31,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,40.0,10.0,0.0,0.0,0.0,0.0,,,,,
1973,2,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,34,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,70.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,38,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,39,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,50.0,30.0,5.0,0.0,0.0,0.0,0.0,,,,,
1973,2,40,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,10.0,0.0,0.0,0.0,0.0,,,,,
1973,2,42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,44,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,47,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,15.0,5.0,0.0,0.0,0.0,,,,,
1973,2,48,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,25.0,50.0,10.0,0.0,0.0,0.0,0.0,,,,,
1973,2,49,,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,45.0,28.0,5.0,1.0,0.0,0.0,0.0,,,,,
1973,2,50,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,51,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,52,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,54,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,60.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,55,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,56,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,57,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,59,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,33.0,42.0,5.0,0.0,0.0,0.0,0.0,,,,,
1973,2,64,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,65,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,68,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,69,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,70,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,72,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,73,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,75,,,,,,,,,,,,,,,,,,,,,
1973,2,77,,0.0,0.0,0.0,0.0,3.0,7.0,15.0,33.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,78,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,60.0,15.0,0.0,0.0,0.0,0.0,,,,,
1973,2,81,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,82,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,86,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,87,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,89,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,65.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,91,,0.0,0.0,0.0,0.0,0.0,10.0,20.0,25.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,93,,70.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,95,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,98,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,99,,0.0,0.0,0.0,0.0,10.0,20.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,108,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,,,,,
1973,2,109,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,,,,,
1973,2,111,,,,,,,,,,,,,,,,,,,,,
1973,2,115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,35.0,3.0,0.0,0.0,0.0,0.0,,,,,
1973,2,117,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,118,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,120,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,122,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,125,,0.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,127,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,128,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,133,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,35.0,10.0,0.0,0.0,0.0,0.0,,,,,
1973,2,138,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,40.0,5.0,0.0,0.0,0.0,0.0,,,,,
1973,2,144,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,147,,,,,,,,,,,,,,,,,,,,,
1973,2,148,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,2,158,,0.0,0.0,0.0,0.0,5.0,10.0,20.0,30.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,
1973,2,159,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,85.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,70.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,31,,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,32,,0.0,0.0,0.0,0.0,20.0,50.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,34,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,38,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,46,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,48,,0.0,0.0,2.0,3.0,5.0,10.0,20.0,30.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,49,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,50,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,51,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,52,,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,56,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,59,,0.0,0.0,0.0,0.0,0.0,5.0,10.0,39.0,41.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,64,,1.0,1.0,1.0,1.0,1.0,7.0,13.0,25.0,35.0,13.0,2.0,0.0,0.0,0.0,0.0,,,,,
1973,3,65,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,66,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,68,,0.0,0.0,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,69,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,77,,0.0,0.0,0.0,5.0,5.0,8.0,15.0,30.0,25.0,10.0,2.0,0.0,0.0,0.0,0.0,,,,,
1973,3,81,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,82,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,70.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,86,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,87,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,88,,0.0,0.0,0.0,0.0,0.0,10.0,30.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,93,,0.0,0.0,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,98,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,99,,0.0,0.0,10.0,10.0,10.0,20.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,102,,0.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,108,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,112,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,115,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,50.0,35.0,2.0,0.0,0.0,0.0,0.0,,,,,
1973,3,117,,0.0,0.0,0.0,0.0,0.0,20.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,119,,,,,,,,,,,,,,,,,,,,,
1973,3,122,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,125,,0.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,127,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,,,,,
1973,3,138,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,142,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,70.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,
1973,3,144,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,158,,0.0,0.0,0.0,5.0,20.0,25.0,35.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,3,159,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,7,,0.0,0.0,1.0,4.0,5.0,10.0,15.0,40.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,8,,0.0,0.0,0.0,0.0,0.0,5.0,15.0,30.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,14,,,,,,,,,,,,,,,,,,,,,
1973,4,15,,0.0,0.0,0.0,0.0,0.0,10.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,22,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,26,,,,,,,,,,,,,,,,,,,,,
1973,4,27,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,31,,0.0,0.0,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,32,,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,34,,0.0,0.0,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,38,,,,,,,,,,,,,,,,,,,,,
1973,4,39,,0.0,0.0,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,42,,0.0,0.0,0.0,0.0,20.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,46,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,48,,0.0,0.0,0.0,0.0,1.0,2.0,8.0,40.0,44.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,
1973,4,49,,0.0,1.0,4.0,9.0,15.0,20.0,30.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,50,,0.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,51,,0.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,54,,0.0,0.0,0.0,0.0,5.0,15.0,50.0,25.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,55,,0.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,57,,0.0,0.0,0.0,0.0,5.0,10.0,20.0,30.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,65,,0.0,0.0,5.0,5.0,10.0,30.0,30.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,66,,0.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,69,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,73,,0.0,0.0,0.0,0.0,0.0,10.0,30.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,75,,,,,,,,,,,,,,,,,,,,,
1973,4,78,,0.0,0.0,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,81,,0.0,0.0,0.0,0.0,10.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,82,,0.0,0.0,0.0,0.0,0.0,15.0,80.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,86,,0.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,89,,0.0,0.0,0.0,0.0,2.0,12.0,50.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,93,,0.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,95,,,,,,,,,,,,,,,,,,,,,
1973,4,98,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,99,,60.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,102,,0.0,0.0,0.0,0.0,10.0,20.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,103,,0.0,0.0,0.0,0.0,0.0,30.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,109,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,111,,,,,,,,,,,,,,,,,,,,,
1973,4,115,,0.0,0.0,0.0,0.0,5.0,25.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,117,,0.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,118,,0.0,0.0,0.0,5.0,5.0,40.0,40.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,119,,,,,,,,,,,,,,,,,,,,,
1973,4,120,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,20.0,10.0,0.0,,,,,
1973,4,122,,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,124,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,24.0,35.0,20.0,5.0,0.0,0.0,0.0,,,,,
1973,4,127,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,133,,,,,,,,,,,,,,,,,,,,,
1973,4,144,,0.0,0.0,0.0,0.0,10.0,20.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,145,,0.0,0.0,0.0,0.0,5.0,10.0,15.0,50.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,148,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,80.0,0.0,0.0,0.0,0.0,,,,,
1973,4,158,,0.0,0.0,0.0,5.0,20.0,25.0,35.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,159,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,160,,5.0,2.0,3.0,6.0,8.0,10.0,25.0,25.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,,,,,
1973,4,161,,0.0,0.0,5.0,10.0,25.0,25.0,15.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,162,,,,,,,,,,,,,,,,,,,,,
1973,4,163,,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1973,4,164,,1.0,2.0,3.0,4.0,5.0,10.0,15.0,20.0,15.0,10.0,5.0,4.0,3.0,2.0,1.0,,,,,
1973,4,165,,0.0,0.0,0.0,0.0,6.0,11.0,15.0,18.0,20.0,15.0,8.0,4.0,2.0,1.0,0.0,,,,,
1974,1,1,,0.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1974,1,7,,1.0,1.0,2.0,5.0,16.0,23.0,35.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,
1974,1,8,,,,,,,,,,,,,,,,,,,,,
1974,1,14,,,,,,,,,,,,,,,,,,,,,
1974,1,15,,0.0,0.0,0.0,0.0,0.0,35.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1974,1,18,,0.0,0.0,0.0,0.0,20.0,30.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1974,1,22,,0.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1974,1,26,,0.0,0.0,0.0,10.0,20.0,20.0,20.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1974,1,27,,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1974,1,31,,0.0,0.0,0.0,0.0,20.0,50.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1974,1,32,,0.0,0.0,0.0,5.0,30.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
